source_id,phot_g_mean_mag,solution_id,nss_solution_type,ra,dec,parallax,period,period_error,t_periastron,t_periastron_error,eccentricity,eccentricity_error,arg_periastron,arg_periastron_error,center_of_mass_velocity,center_of_mass_velocity_error,semi_amplitude_primary,semi_amplitude_primary_error,inclination,inclination_error,rv_n_obs_primary,rv_n_good_obs_primary,efficiency,significance,goodness_of_fit,conf_spectro_period,flags
6375253711050047360,10.788805961608888,4338096422163308546,SB1,,,,9.007384417852071,0.0024583516642451,-3.413273465991092,1.1446340084075928,0.0592131235309361,0.0511613227427005,164.30061561047816,44.80438232421875,78.5062678959231,0.1814285963773727,5.3553460682124525,0.2456500977277755,,,30,30,0.3464220762252807,21.800708770751957,1.3799983263015747,1.0,0
6375391493601202304,12.70980739593506,4338096422163308546,SB1,,,,20.534962250656253,0.0083949640393257,8.289382496055921,0.8207841515541077,0.2030668771118456,0.0418005138635635,48.50427631194971,15.366943359375,7.931123450619811,0.5704224705696106,17.487929137117032,0.917346179485321,,,28,28,0.4995662569999695,19.063610076904297,-0.334348052740097,1.0,0
6375651042767411072,12.28124713897705,4338096422163308546,SB1,,,,206.7577616490511,0.6335274577140808,59.227083653892194,2.530568599700928,0.3206809635926833,0.0176429711282253,123.24980264788472,4.162299156188965,59.01122251882798,0.3148972690105438,19.317221203751444,0.3374625742435455,,,31,31,0.5907184481620789,57.24256134033203,0.8637716770172119,1.0,0
1104219083731911296,12.193224906921388,4338096422163308546,SB1,,,,88.0992801179466,0.1995660960674286,42.81558868323214,2.3847975730896,0.2965848001652226,0.0678345263004303,221.6511097245705,10.885883331298828,-9.584726248065182,0.6271851658821106,14.895482236127872,0.9780059456825256,,,39,39,0.6157619953155518,15.230462074279783,1.3178621530532837,1.0,0
1105625152945443584,11.52590560913086,4338096422163308546,SB1,,,,119.5618494592006,0.2712984085083008,58.36171617320376,1.0912773609161377,0.6828625384357514,0.0331656299531459,197.86204150448987,5.811094760894775,-12.065040572038091,0.2271883934736251,6.586707030148952,0.3649302423000335,,,47,47,0.7607104778289795,18.049222946166992,-0.6570398211479187,0.9980000257492064,0
1107083144021166208,11.23395824432373,4338096422163308546,SB1,,,,503.898366316989,2.5828697681427,-52.11111725928122,88.73680877685547,0.0137097402449248,0.0193152856081724,133.15220795999238,63.11683654785156,14.234588773507868,0.105996049940586,9.895318417620247,0.1628438234329223,,,40,40,0.21885347366333,60.76569747924805,-1.0770955085754397,1.0,0
1107390968619598464,11.450758934020996,4338096422163308546,SB1,,,,2.549986507833972,0.0001657000248087,-1.074308136013484,0.4845450520515442,0.0397225247512959,0.046654999256134,89.53414897040099,68.7637939453125,-19.79801294882489,0.6402701735496521,17.820112020766246,0.8500788807868958,,,25,25,0.3125393390655517,20.962892532348636,-2.2254714965820312,1.0,0
2027491813758232320,9.904577255249023,4338096422163308546,SB1,,,,4.751631239660996,0.0015058387070894,0.1618484064736775,0.1658435314893722,0.3236708476361498,0.0722440928220748,245.9956232851905,13.483163833618164,-22.46850329214353,0.870564877986908,13.68902906487182,0.7684367895126343,,,21,21,0.6107527613639832,17.814125061035156,1.2277028560638428,0.9990000128746032,0
2027665369122598272,13.53876495361328,4338096422163308546,SB1,,,,241.00158790429344,0.5569889545440674,82.88920870601618,22.01664161682129,0.0359312911753697,0.0281143747270107,290.7992741204948,33.458984375,13.544449911411968,0.4696442484855652,28.121756947224245,0.819272518157959,,,26,26,0.2341462522745132,34.325279235839844,2.881796836853028,1.0,0
1808124885959915264,11.825721740722656,4338096422163308546,SB1,,,,265.04655373866905,2.88703989982605,3.192721587231287,6.293516635894775,0.3054979980371798,0.0594131462275981,98.29735539502676,11.486839294433594,-63.6257033952009,0.4811188876628876,11.987063400967084,0.7171720266342163,,,27,27,0.5184998512268066,16.71434783935547,0.2295717895030975,1.0,0
