source_id,phot_g_mean_mag,solution_id,nss_solution_type,ra,dec,parallax,parallax_error,bp_rp,period,period_error,t_periastron,t_periastron_error,eccentricity,eccentricity_error,arg_periastron,arg_periastron_error,center_of_mass_velocity,center_of_mass_velocity_error,semi_amplitude_primary,semi_amplitude_primary_error,inclination,inclination_error,rv_n_obs_primary,rv_n_good_obs_primary,efficiency,significance,goodness_of_fit,conf_spectro_period,flags,distance_pc,M_G,m1_solar_m,p_substellar,p_degenerate_compact,p_high_mass_dark_remnant,p_systemic_artifact,most_likely_category,category_confidence,m2_p16,m2_p50,m2_p84,invalid_draw_fraction
4057383174212294144,12.907438278198242,4338096422163308546,SB1,,,0.3376180835613816,0.0228225030004978,2.381763458251953,83.91654501957143,0.3072888851165771,-11.639976299625,5.612192153930664,0.1914818742031767,0.1292660385370254,103.0645791889734,24.126625061035156,9.46573077977216,0.6614202260971069,10.2738559776322,0.8376086354255676,,,13,13,0.4383256733417511,12.26569938659668,-0.835314929485321,0.996999979019165,0,2961.9266523032443,0.549566779882646,2.6004189488269933,0.0,0.9752,0.0061,0.018700000000000043,Degenerate Compact Object,0.9752,0.42187280381772485,0.5142869478715246,0.8176032293917119,0.01870000000000005
6068146953641673600,12.935721397399902,4338096422163308546,SB1,,,0.1825386094547182,0.0226869527250528,2.331181526184082,364.23394057076945,8.790754318237305,-154.4645415703479,45.3263053894043,0.0950281429754003,0.0865522474050521,82.9242582299177,48.24406814575195,42.788257116031346,0.457253485918045,7.8249889509910995,0.515961229801178,,,22,22,0.3490367829799652,15.16584587097168,-1.2909234762191772,1.0,0,5478.2930744745645,-0.7575049134406662,3.5135852182105,0.0,0.9509,0.0275,0.021600000000000032,Degenerate Compact Object,0.9509,0.669409849016171,0.8032231687675129,1.3238297059289978,0.021599999999999953
5970415896227744000,12.289406776428224,4338096422163308546,SB1,,,1.0643901592255394,0.0127790719270706,0.7139453887939453,5.146240231293206,0.0006536570144817,-2.1133898392580317,0.2842382788658142,0.0963781682437807,0.0428511314094066,321.2377782717427,20.966869354248047,9.889659964376367,1.4557987451553345,56.61678174172477,2.564023971557617,,,24,24,0.354143351316452,22.081222534179688,-0.0932786390185356,1.0,0,939.5051159883044,2.4249110296609295,1.688530450667205,0.0,0.8829,0.0002,0.11689999999999998,Degenerate Compact Object,0.8829,0.8451092880059606,0.9914803855467882,1.458170929508515,0.1169
5941340552513200128,13.595520973205566,4338096422163308546,SB1,,,0.7304927720672518,0.022189749404788,2.24713134765625,731.935110241761,28.658781051635746,345.0112320051085,43.41767120361328,0.5168433384256527,0.1042476743459701,79.62400798596786,18.301776885986328,-22.44918127266174,1.1649603843688965,10.95177680538289,1.2441192865371704,,,27,27,0.4060393273830414,8.802835464477539,0.0521824359893798,0.99099999666214,0,1368.9389385333116,2.913600588815612,1.50882871656298,0.0,0.9039,0.0,0.09609999999999996,Degenerate Compact Object,0.9039,0.6126183579505954,0.7905090899585284,1.1757152553281367,0.09609999999999996
5941385662518616448,11.565412521362305,4338096422163308546,SB1,,,0.9537243129801682,0.023669309914112,1.4388065338134766,163.4186593186383,0.4773705601692199,52.40499391659801,3.058349370956421,0.3206727034323205,0.0327746421098709,119.40015920226342,5.574339866638184,-25.261532169817073,0.454380065202713,20.01442998562934,0.9776181578636168,,,17,17,0.321489542722702,20.472644805908203,-0.4504223167896271,0.9980000257492064,0,1048.5210310673856,1.462526791871884,2.107401674576638,0.0,0.8699,0.0117,0.11839999999999999,Degenerate Compact Object,0.8699,1.0384150367738674,1.2248598826533077,1.830118847042743,0.11839999999999995
6068221716126011520,9.08712673187256,4338096422163308546,SB1,,,6.143915754437846,0.0946662649512291,1.0229225158691406,11.952714337550146,0.0069710058160126,0.3210795785927462,1.2491178512573242,0.1866705698087493,0.1277009397745132,258.29642472175925,42.805416107177734,41.77926532860641,0.1069655492901802,1.1031736356923365,0.1508245468139648,,,13,13,0.4582922756671905,7.314284324645996,-1.879056096076965,0.9700000286102296,8192,162.76264844251557,3.0293529918973814,1.469145133291894,0.9809,0.0191,0.0,6.938893903907228e-18,Substellar Perturbator,0.9809,0.014267843030210023,0.018022481624950723,0.028228911484640157,0.0
6068324387327321344,13.160233497619627,4338096422163308546,SB1,,,0.6731216772232971,0.016756884753704,1.6240577697753906,380.2972080306536,21.134689331054688,-18.019574868000287,141.75547790527344,0.0545497530909669,0.1912320703268051,122.6935881635291,137.36175537109375,-29.894102861140553,0.906671941280365,7.010611950512073,0.9043673872947692,,,26,26,0.2522660195827484,7.751951694488525,-0.0068097314797341,0.996999979019165,0,1485.6155043544472,2.30070138166818,1.737520198145537,0.0,0.9689,0.0,0.031100000000000017,Degenerate Compact Object,0.9689,0.3680197775045634,0.4688183052182249,0.7515617909978308,0.031100000000000017
5785013982109765760,11.583699226379396,4338096422163308546,SB1,,,1.5611529282835153,0.0614845231175422,1.3353147506713867,7.788318245978201,0.0029584367293864,2.3985536405336543,0.040506899356842,0.5485953882772189,0.0618696175515651,183.42045307202017,3.775822401046753,2.9242922511022393,0.2884513139724731,14.283135587254243,1.857494115829468,,,16,16,0.3885329365730285,7.689464569091797,1.7039430141448977,0.9980000257492064,0,640.5522366726098,2.550926466408164,1.6402398288032487,0.0001,0.9928,0.0,0.007099999999999995,Degenerate Compact Object,0.9928,0.15614101147389664,0.19818286385352446,0.3158933915515419,0.007099999999999995
5785088955053808384,11.415172576904297,4338096422163308546,SB1,,,3.2940378646278603,0.0159282013773918,1.0145254135131836,15.437009224045724,0.0037099437322467,-2.298449950265509,0.1995566487312317,0.2608256688483367,0.0176073275506496,36.81519068332618,4.705692291259766,29.941605828686058,0.3687753081321716,31.069668860121933,0.7252517938613892,,,19,19,0.4108150899410248,42.83983612060547,0.049613568931818,1.0,0,303.57878114827736,4.0038155120693695,1.1738657971444195,0.0,0.9139,0.0,0.08609999999999995,Degenerate Compact Object,0.9139,0.49670204404221646,0.5789235054403841,0.8893261539618105,0.08609999999999995
5786510967191128576,11.385458946228027,4338096422163308546,SB1,,,2.12079461562355,0.015188805758953,0.6887197494506836,2.6718051690871203,8.356956095667556e-05,0.7643120924127996,0.4712089896202087,0.0234643915412991,0.0244652237743139,188.69783893971507,63.237667083740234,4.916902216337703,1.0730311870574951,58.58426748488323,1.209688425064087,,,23,23,0.2095356285572052,48.429222106933594,0.8749873042106628,1.0,0,471.5213781821031,3.017952006820515,1.47300696141308,0.0,0.917,0.0,0.08299999999999996,Degenerate Compact Object,0.917,0.6281324487102368,0.7273755857386379,1.1145665775949083,0.08299999999999996
5786610438636157440,11.081270217895508,4338096422163308546,SB1,,,2.4793222493724496,0.0136445173993706,0.7671546936035156,6.42715393626975,0.0005612177192233,2.445567031392489,0.8165841102600098,0.0214983982006783,0.0168930124491453,47.575680593152725,45.797847747802734,4.491243995536139,0.5020754337310791,42.20387949044379,0.6472315192222595,,,22,21,0.2120710611343383,65.20677947998047,1.1425424814224243,1.0,0,403.3360327618218,3.0529351067342105,1.461189320279862,0.0,0.9167,0.0,0.08330000000000004,Degenerate Compact Object,0.9167,0.6018914037527252,0.6984873532662005,1.07000731873298,0.08330000000000004
2032561180840780544,11.822019577026367,4338096422163308546,SB1,,,0.574070842848103,0.014040638692677,0.4893484115600586,11.326122540352612,0.0018370469333603,5.065806836034199,0.1605110466480255,0.3155434835436754,0.0186374653130769,348.6280296894754,5.775468349456787,-0.6337802233754464,0.8387832045555115,56.59140686326739,1.1096160411834717,,,21,21,0.4985516667366028,51.00088882446289,-2.147944927215576,1.0,0,1741.9452885618794,0.6168470247267344,2.5604440931359576,0.0,0.8097,0.0578,0.13250000000000003,Degenerate Compact Object,0.8097,1.4333044624159732,1.6396168455987392,2.3920264645061042,0.13249999999999995
2032614064807875072,12.345157623291016,4338096422163308546,SB1,,,0.3441965198228907,0.0095769613981246,1.5245141983032229,168.29988084429726,0.5492395162582397,71.3957492714177,3.4094197750091553,0.4062448246955499,0.0275592058897018,89.44513610752088,7.034616947174072,15.084150486453265,0.2454206645488739,11.572660412590771,0.3938565850257873,,,26,26,0.4740009307861328,29.3829288482666,1.1485083103179932,0.9990000128746032,0,2905.316998889352,0.0291899975637193,2.931439936993367,0.0,0.9551,0.0177,0.02720000000000005,Degenerate Compact Object,0.9551,0.6414888037892063,0.7584360906988691,1.2462158176231208,0.027200000000000002
