source_id,phot_g_mean_mag,solution_id,nss_solution_type,ra,dec,parallax,period,period_error,t_periastron,t_periastron_error,eccentricity,eccentricity_error,arg_periastron,arg_periastron_error,center_of_mass_velocity,center_of_mass_velocity_error,semi_amplitude_primary,semi_amplitude_primary_error,inclination,inclination_error,rv_n_obs_primary,rv_n_good_obs_primary,efficiency,significance,goodness_of_fit,conf_spectro_period,flags
1957259310240539520,12.439650535583496,4338096422163308546,SB1,,,,4.321449509140806,0.0004426199593581259,-1.2975660894589076,0.1940951943397522,0.1455058522393154,0.04586079344153404,332.8958934124529,16.186513900756836,-23.788075807997,0.9260131120681763,27.104075854379914,1.266265869140625,,,36,36,0.45251163840293884,21.404727935791016,1.7667627334594727,1.0,0
1958514024807474432,12.697514533996582,4338096422163308546,SB1,,,,431.67745337665826,6.133200168609619,-82.95215328994942,12.402314186096191,0.38061210659296496,0.06800803542137146,37.216124518183264,11.15669059753418,-57.49561619339435,0.5448458194732666,11.245645150068261,0.5711584091186523,,,32,32,0.4599129557609558,19.68918800354004,-1.875179409980774,1.0,0
5923768329489253248,11.363539695739746,4338096422163308546,SB1,,,,2.9383804466359766,0.00013400911120697856,-0.7491922811352804,0.318130224943161,0.04040079718213745,0.022358393296599388,349.90821583544056,39.07182693481445,-26.084640067638972,0.547667384147644,32.68513509234444,0.7088738679885864,,,29,29,0.2751266658306122,46.10853576660156,2.6164445877075195,1.0,0
1829650055147637632,12.001860618591309,4338096422163308546,SB1,,,,278.8343288010977,1.3917425870895386,-53.7669319653353,3.4115049839019775,0.29616459044684235,0.02768801338970661,310.02299511644503,5.1795196533203125,15.83733389245175,0.15819062292575836,9.91493558776811,0.2137630730867386,,,47,47,0.5761206746101379,46.38282775878906,0.4756881594657898,1.0,0
1830041554319429376,11.552165031433105,4338096422163308546,SB1,,,,44.982870132096885,0.03675122931599617,-12.586900260572472,0.84763503074646,0.4003165154548885,0.053347859531641006,245.97736050154117,8.751422882080078,-11.987414268833867,0.6134111285209656,15.636904444959598,0.8873813152313232,,,30,30,0.3957625925540924,17.621402740478516,2.410905361175537,1.0,0
2007406175864789248,13.18640422821045,4338096422163308546,SB1,,,,380.4196022381993,3.095280408859253,40.36318340068787,15.927860260009766,0.16892727676590433,0.05823250859975815,78.2974873869871,17.69513511657715,-104.58568223145537,0.18341325223445892,5.262810304040855,0.2708846926689148,,,23,23,0.45063304901123047,19.42823028564453,1.3691197633743286,1.0,0
558566342299405568,11.38161849975586,4338096422163308546,SB1,,,,497.8515655854305,4.754551410675049,-152.94392779762492,36.23978042602539,0.07371133916906826,0.037656839936971664,269.1759736893874,25.881160736083984,-108.35530835726517,0.13691997528076172,5.074087201714912,0.18536542356014252,,,20,20,0.3356962203979492,27.373428344726562,0.22778159379959106,1.0,0
558808200497550080,11.626986503601074,4338096422163308546,SB1,,,,10.739270603477507,0.0012316195061430335,-4.35734335896213,0.332735538482666,0.1269184093960733,0.020514722913503647,102.35564979463284,12.674335479736328,-0.7428046483158988,0.5613998770713806,33.48498302354228,0.6012067794799805,,,25,24,0.34649503231048584,55.69628143310547,2.9587745666503906,1.0,0
561639099340538496,12.772372245788574,4338096422163308546,SB1,,,,270.7374016271881,3.451735258102417,99.24955795909479,21.22738265991211,0.199364356315585,0.05854687839746475,93.71670421400616,28.331222534179688,-110.01619887522423,0.7257266640663147,15.60766993867542,1.0698635578155518,,,23,23,0.4481116235256195,14.588468551635742,2.0849382877349854,0.9990000128746033,0
561651361470107136,11.534204483032227,4338096422163308546,SB1,,,,80.47594904240104,0.1473391354084015,30.489530326124594,0.7583441734313965,0.5218630953633993,0.02459043264389038,80.14491887300657,4.174310684204102,4.441283391311621,0.4368411600589752,22.901582172563906,0.9952413439750671,,,22,22,0.47515058517456055,23.011083602905273,-0.06763215363025665,0.9940000176429749,0
4533852522322045568,11.815752029418945,4338096422163308546,SB1,,,,130.99320444379956,0.17109237611293793,-23.787041849520413,0.9318214058876038,0.5189111908234273,0.018420573323965073,186.29900736112978,2.4808127880096436,-70.55884225429347,0.20904318988323212,17.161179732596928,0.7133476734161377,,,32,32,0.36963117122650146,24.0572452545166,0.5104420185089111,0.9990000128746033,0
4533874924868859392,11.984624862670898,4338096422163308546,SB1,,,,166.06554510407867,0.34869399666786194,38.32990722754902,1.953488826751709,0.370532309998969,0.050432976335287094,244.8798910306105,5.838654041290283,22.887179072881324,0.20261740684509277,8.308023153222306,0.47601786255836487,,,27,27,0.5209313035011292,17.453174591064453,-0.1342444270849228,1.0,0
4534082492047359488,8.281793594360352,4338096422163308546,SB1,,,,339.90538751047563,1.4320542812347412,-83.92706149349793,2.6796820163726807,0.4283415711324852,0.03184496983885765,134.9309254442021,3.425806760787964,-11.358128902455046,0.0912180170416832,5.742574987007066,0.22231760621070862,,,32,32,0.46018779277801514,25.83049964904785,2.3378050327301025,1.0,0
1929201354047767168,12.74941349029541,4338096422163308546,SB1,,,,477.32101180436615,8.11938762664795,233.97198220052374,37.83966064453125,0.14103648463980392,0.07182655483484268,216.72375571054502,30.367294311523438,-52.667343874285265,0.6416242718696594,11.250850111699512,0.9368993639945984,,,40,40,0.40469789505004883,12.008601188659668,-0.14408709108829498,1.0,0
1929704930373371648,11.887547492980957,4338096422163308546,SB1,,,,4.488991896955064,0.000531611149199307,-2.151327147814916,0.116391621530056,0.18968321596512905,0.031138889491558075,132.64168284370479,9.505967140197754,-12.049154336584888,0.5258362293243408,24.563864177222303,0.7306219935417175,,,37,37,0.5447114109992981,33.6204833984375,1.5147039890289307,1.0,0
1931401236297102976,12.918853759765625,4338096422163308546,SB1,,,,165.54402115303907,1.000741958618164,-0.5433048974668473,5.209286212921143,0.22496541925952795,0.04894509166479111,19.884506646477988,12.169512748718262,28.121745332581096,0.6417348384857178,18.466487559805415,0.8964468836784363,,,41,41,0.5233016610145569,20.599645614624023,2.3277900218963623,1.0,0
1933144786860832640,12.668906211853027,4338096422163308546,SB1,,,,131.29025858312792,0.7429935932159424,38.82584222951456,5.591129779815674,0.3125929450076246,0.09192295372486115,148.8207793806058,18.761171340942383,-13.043018719783033,0.454446017742157,6.156235514891436,0.5880178809165955,,,40,40,0.6261954307556152,10.46946907043457,2.8420112133026123,0.9959999918937683,0
