source_id,nss_solution_type,period,eccentricity,goodness_of_fit,semi_amplitude_primary,semi_amplitude_secondary,t_periastron,arg_periastron,center_of_mass_velocity,m1,m2,fluxratio,ra,dec,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_mag,bp_rp,mass_ratio_q,m2_sin3i,m1_sin3i
6075172729866344320,SB2,4.608375175162874,0.0057780636701222,-2.0694404,83.07208641216302,105.70959761810188,-2.2176760551405716,354.69731299826304,-12.343864940217486,1.8408571,1.4466411,,191.31832719514856,-52.67590532723248,3.0453011763907485,0.019421948,156.7969,0.8945281,9.039484,0.23084259,1.2725044257781444,1.413385607132505,1.7985394404072423
6416635274272160384,SB2,4.382855368367111,0.7591936199829634,18.518461,52.13380988105383,52.19061489640083,0.810349515251128,258.0524589003501,-1.7603975456637653,1.0834094,1.0822303,,287.9165249416047,-72.61192618103706,3.513705646778478,0.016248973,216.2417,1.0443679,10.896147,0.7772474,1.0010896003088323,0.07103637674551916,0.0711137780035594
6879998061518438400,SB2,2.9866636047580712,0.0199794150433254,4.7803893,91.26720063227582,92.54817190364274,-0.2691112688582007,358.7818330769508,22.713812844544726,1.8681879,1.8423301,,306.37820197958354,-12.05981741625271,2.1773338306859045,0.019625079,110.9465,0.926215,9.444099,0.40973568,1.014035395656848,0.9535958669421635,0.9669799622314318
2137195453280935424,SB2,0.6229199104667388,0.4366253020842419,4.129389,85.8010611705902,91.08103948747866,0.1250560293574468,282.6898417032263,7.0095607977241094,1.8100392,1.7051109,,297.1437665860707,52.97086656526997,1.917356711243412,0.01126056,170.27188,0.8535699,10.031425,0.3026123,1.0615374477291228,0.1261431510706083,0.13390567863600272
484756264165992448,SB2,0.4341427086409785,0.0199081177449353,8.1526985,245.91729550573152,89.26205143164984,-0.1683711514819737,34.23447403558982,-17.716691527762258,0.9435493,2.5994818,,85.77150332985981,68.66861435692662,4.83732634509229,0.013262785,364.7293,1.0548606,10.5872555,0.9292221,0.3629758990642829,1.2418741942764298,0.4507704021922191
6549420166818992128,SB2,5.91912294911349,0.0690310296399868,3.366032,56.5371968138051,55.40157781153973,-0.64456684016245,342.7184619978844,-24.676024263668435,1.1323448,1.1555556,,347.55826853304853,-39.3282071521215,6.842906020484169,0.016001604,427.63876,1.0432305,9.42683,0.6804991,0.979913772414198,0.431321156400126,0.42265754149010176
5732795907159513984,SB2,12.235658635929155,0.5179218905964473,17.578459,57.785727483455894,57.6585153872585,5.248025781177663,3.519833023843999,41.93752786139651,1.221055,1.223749,,138.60325437844904,-12.787183038942668,3.298112098313839,0.015525972,212.42549,0.9550502,10.437244,0.664711,0.9977985550803385,0.6110862406147439,0.6097409679148675
504348083901842048,SB2,8.08524845182143,0.0071270988394342,2.3311687,74.50785967354432,73.46698523183994,3.5879058837251256,311.9300275575045,-20.753998730674944,1.5879394,1.610437,,86.66972692934364,77.62418466942876,3.696771483242108,0.0123666525,298.93063,0.94132274,8.87466,0.68226624,0.9860300048039904,1.3664631015811914,1.347373618616578
1913265410470593536,SB2,14.905562309624097,0.3902825800029962,22.55214,61.27014091881743,64.72171506045721,-0.0722664913548321,332.20060093374593,3.560863310843853,0.9787057,0.92651176,,349.3027408479979,35.580932725546255,5.415391954926293,0.017002605,318.50366,1.0916088,10.392058,0.8381882,1.0563337065963843,1.172166951838768,1.2381994609856315
2059309206365186432,SB2,33.783864704166554,0.5129705080334834,7.1309614,42.69219533841952,44.35414121199153,15.240238204529486,92.4069242767874,-22.147340878314807,1.5055343,1.4491222,,299.9837810018591,34.7771583145725,2.475153254112799,0.011613603,213.12535,0.90422314,10.131153,0.63444424,1.0389285643522854,0.7161387159518509,0.7440169680409456
1863443480618105600,SB2,2.0594512421043425,0.1371922722143323,7.7669,122.30970789662906,120.22547065894116,0.8460444528555228,51.29600225392025,-12.776670206153742,1.5568211,1.5838103,,307.6234434553818,32.07849109761644,1.3825216328779568,0.01294747,106.77928,0.9889554,10.54568,0.28026104,0.9829593474342249,1.4919132377458826,1.4664900626031743
596187575750053504,SB2,201.73126256639492,0.69390160993375,25.908482,19.271395567994944,20.53230436837964,99.6013403324682,339.89366315581105,-13.757529826246891,0.4448573,0.41753837,0.5998946,129.0485378203051,7.498088210754906,6.609097431497671,0.028758649,229.81252,1.6543617,10.992369,1.0557728,1.0654290342355257,0.23824119262643148,0.2538290837750987
2208475142841939072,SB2,15.545392660173135,0.138265867148452,3.5178795,65.39378674799796,65.93457224922312,-7.085753303381519,330.7502201892392,-18.737709771502303,1.9063346,1.8906993,,344.9186973300608,63.80098300566742,1.5659345155203592,0.010446333,149.90279,0.9278458,10.561921,0.901515,1.0082696771072324,1.7645764805001514,1.7791689582249042
534175841501060864,SB2,4.4735751732179985,0.0041214985792717,-0.9358466,80.63674901822823,79.29669039032467,0.1711080621437633,270.1628651589045,31.90509669851515,1.2707291,1.2922035,,22.67191539556548,71.50182062707287,2.862196873588222,0.0116991075,244.65086,0.9800734,10.982486,0.9542465,0.9833815395062537,0.9559055721049217,0.9400198931191441
6435830410833491456,SB2,3.964415061189275,0.0684512034182785,15.901745,98.0306920368619,90.88058655129711,1.5307329814312236,6.369222557024413,-20.005786335993992,1.5613269,1.6841654,,275.5960685460839,-67.99170586951307,2.588423599224745,0.02879402,89.894485,2.19764,9.827532,0.642601,0.92706258277891,1.4267805116041927,1.3227148261463975
5437026076701742336,SB2,4.6079835550316215,0.1248165667753846,10.823266,41.20315178708725,42.321786678165935,-1.4553742010110964,13.482659142838951,39.47515381815622,1.2337515,1.2011412,,142.30403572696434,-36.45168306583023,2.962251355780563,0.011449065,258.73303,0.92613417,10.585842,0.67551136,1.0271492553982062,0.13403080660850714,0.13766964320834907
920878856990550784,SB2,13.149087590345127,0.2285020450231469,-1.0108263,54.793807348616305,62.12057858479938,3.047155427278565,65.3014094422604,-9.359744736611333,1.4052916,1.2395455,,118.11002180251752,40.89652680924022,3.162729207064719,0.017321328,182.59161,0.9754144,9.845692,0.6129236,1.1337153154838784,0.9414315586076832,1.067315376473389
5007813502133469056,SB2,1.9157624817146224,0.2032504822249094,16.96205,64.58737434219103,63.44736122461332,-0.8927166009659533,325.195449668598,28.570440427290396,1.4731526,1.499622,,10.07962869221027,-31.338247634413417,2.228091357567288,0.020401739,109.21085,1.0217032,10.239974,0.712224,0.982349288399033,0.19725201440095816,0.19377037598205704
281089086787352960,SB2,0.5483635443254534,0.2053511498321922,26.136538,69.45948103335256,62.97239045006112,-0.2594728589217424,266.8125259764246,33.36726883079143,0.89556944,0.9878264,,80.50377351359238,58.6117559945017,5.098360932506727,0.021374747,238.52264,1.0357128,11.186969,1.0323334,0.9066061178865342,0.06487511876663207,0.058816179572444144
2061859493553462784,SB2,26.442746231609153,0.1145996061196006,19.829891,108.49248173404844,105.88965409500386,-2.188687542689409,11.519074391104986,4.438618154797019,2.0979414,2.1495092,,301.8933523382697,38.630914643301246,3.044015134912347,0.020959403,145.23387,0.87488765,8.316678,0.16230583,0.9760091427770545,13.391555855859218,13.0702809513282
4768153291929229568,SB2,3.5228623005748414,0.0404953638047828,9.1677685,69.87774231958652,79.12296169598658,0.2626610436094539,251.5252659921024,42.41149729053424,0.9878422,0.87241656,,87.24402372787856,-53.434893084220775,8.772531885512315,0.009391178,934.12476,0.9106404,9.149807,0.8128185,1.1323056393853848,0.5648092097741232,0.6395366534040425
2930272262694062848,SB2,9.088292921063005,0.2856917073410489,3.6898406,73.43070707540113,74.3398330406512,3.781834353534935,76.28371177388573,33.533800417235895,1.3569863,1.3403914,,111.30702541631128,-19.802023318294253,2.8234789789927097,0.021603703,130.69421,1.2479308,10.333815,0.6444092,1.0123807328222585,1.3287072516878857,1.345157621170031
5528849350756923776,SB2,0.4651284736688355,0.7842715007147057,26.361353,25.658196357763835,23.76866873018543,0.0969042624838381,341.1363107573094,30.387452849251925,1.6739159,1.8069866,,131.01179033410295,-39.074892911681104,2.531034185509454,0.01212173,208.8014,0.91923046,9.476529,0.51367474,0.9263577376510855,0.0007213360378846649,0.0006682152201410358
3714088607192777728,SB2,0.3496675544937987,0.0622376367998053,4.9275646,231.08743127927568,122.8494850732326,0.1672538562233371,293.3390813522558,4.927828223328386,1.0305539,1.9385349,,205.8569929812632,4.615850171290054,4.242405455746856,0.029952692,141.63687,1.2889727,10.848957,0.7622051,0.5316147416289618,1.0425931511015476,0.5542578886469743
3219602837651781888,SB2,4.885749837704542,0.1139254232846468,11.074123,144.8362184558737,165.07140233573656,-0.6496826871251151,322.431721433462,1.6550332856664731,1.2123853,1.0637655,,86.77254643711304,0.6390870122431613,4.06330342460144,0.078015596,52.08322,4.299504,9.907948,0.6801605,1.1397107995195814,6.9043414131071446,7.868952472088499
587107602568624000,SB2,10.2552530104949,0.0423116249276932,2.8226755,63.04779023205492,56.88600949108997,-3.60770435920111,12.139525072233704,23.471419729289256,1.0994297,1.2185178,,138.71093695221603,7.770017736136531,4.1083671041415,0.019979903,205.62497,0.93109214,10.334464,0.7306652,0.9022680934845491,0.9609302973871913,0.8670167473950818
1957902868142989824,SB2,9.760918584818567,0.0253150639222604,0.66472554,62.41025460864031,59.601352252155344,1.0263336813413733,318.64889615260654,-33.40462083842859,1.0231897,1.0714107,,336.1671071688997,42.85367849692541,6.992390073884522,0.01567375,446.12112,0.9976809,9.711382,0.79001236,0.9549929354703179,0.9386227616302674,0.8963781064285454
561062199332380544,SB2,6.730729946559272,0.0193957666587468,2.2279038,54.15820083588955,55.78039101647831,-1.7196445366239044,58.09967931419986,1.9298587037508943,1.2282667,1.1925466,,32.048307999016096,76.79240579883655,5.912652678082952,0.014074322,420.10214,1.1536504,9.229912,0.63788223,1.0299528078029092,0.45618539190672364,0.4698494252730006
3089802839997386624,SB2,9.483311630504284,0.3684713445972876,8.051182,48.03423898740221,47.75624897632129,3.2445292570205244,328.37638433523045,29.66522025922441,0.85066223,0.85561395,,123.49425475299492,1.2706680123832117,7.010633928866739,0.013484846,519.88983,0.8400849,10.876434,1.0768871,0.9942126696094045,0.347903355045884,0.34588992338623675
4789628510662696320,SB2,13.813488624344382,0.4456327919055341,-0.01429171,52.43811479369042,51.93198846051916,3.46397063567677,5.549780472793319,17.15126860761651,1.2904824,1.3030592,,70.70741466695722,-47.31564855478762,2.9724005923521553,0.014073831,211.20053,1.1197755,10.4044285,0.6272936,0.9903481211107125,0.5864698792180011,0.5808093429715738
