source_id,nss_solution_type,period,eccentricity,goodness_of_fit,semi_amplitude_primary,semi_amplitude_secondary,t_periastron,arg_periastron,center_of_mass_velocity,m1,m2,fluxratio,ra,dec,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_mag,bp_rp,mass_ratio_q,m2_sin3i,m1_sin3i,distance_pc,M_G,m1_solar_m
2780911442064038144,SB2,28.55700145978983,0.0732636212585102,10.790439,63.40293780341607,63.49657795172214,-2.2011766582591417,47.629313067544366,9.27749352568637,1.3503879,1.3483964,,8.280145203797337,16.228059539672856,4.188529763952006,0.015631849,267.94846,0.82486045,9.375572,0.6586704,1.0014769055117982,2.996371109973252,3.0007964669809644,238.74725890845036,2.4858800295643935,1.6649914092384412
3439742795158906624,SB2,5.464381006072567,0.0022979044593937,4.464131,87.50552465571101,94.86006118278902,-1.9979273076776585,334.66873945705976,-5.866425921095318,1.82991,1.6880363,,94.46456357983487,32.50460428632994,5.171603252516164,0.031996302,161.63129,1.3764435,7.408706,0.5424304,1.0840465394158176,1.6474738654369578,1.7859383426049344,193.36363428758102,0.9768319995915675,2.3567678226385054
2053869548687794048,SB2,5.074585741926031,0.6454483501203111,44.10244,56.17968116183929,73.18495651956731,-2.0503703992104407,69.74980385356342,8.952369253045608,2.5207946,1.9350619,,304.2290676854401,31.505157635619064,4.537168455012253,0.030591337,148.31546,0.9836452,6.9191685,-0.01971054,1.302694408477331,0.2202502556695301,0.2869187765263996,220.4017791967346,0.2030930197862606,2.816376410099298
414938061776891264,SB2,2.5213657883732083,0.3439656693611251,4.0256977,130.38991347803398,129.85484226507506,-0.6301178869303881,92.41396460590693,2.543046119561856,1.7543973,1.7616267,,13.17922811239575,50.46947164250809,1.586083255181766,0.019042384,83.29226,1.0325749,10.525944,0.53848076,0.9958963757342392,1.9097463761972884,1.9019094946264763,630.4839274565063,1.527573900775037,2.0760729501911905
415656596925217792,SB2,3.8935671902322655,0.0323319612069763,41.76791,83.45637667989874,70.72820118734133,-1.5884309316241003,129.76971811221182,18.10196554550524,1.536323,1.8127981,,9.537886038531148,51.29648174329057,2.383800146321938,0.018904531,126.09676,0.9651701,10.096686,0.7300539,0.8474870824864948,0.7990380894356603,0.6771744592114107,419.49825430749326,1.9830352104839175,1.8693752090912286
4448969090773029376,SB2,23.15926924569812,0.2035613081058723,23.478313,42.65079991538747,40.12476320574708,5.283597555421304,96.2719086664406,10.546650240772465,1.2009894,1.2765971,,251.861611440716,12.911292324723068,3.175481225342254,0.014873313,213.50194,1.0351293,10.814902,0.69608593,0.940773989827819,0.6580318698603159,0.6190592676423495,314.9128995061905,3.323949746839233,1.3727929030024382
227479957834695680,SB2,16.88661415202245,0.0757738692577255,18.087524,37.646729717348805,39.80631092879548,1.000748937791769,50.995509724069535,-17.79312444685185,1.408,1.331613,,65.26453972561927,39.49702530043934,5.035192337888892,0.035353713,142.4233,2.1131248,9.213676,0.63766384,1.0573643774017236,0.3917016371765465,0.4141713577204149,198.60214523985206,2.7237563234932605,1.5762473434973967
1605546534313036672,SB2,2.700399448036178,0.0159226159313864,5.7600813,75.84047478370623,90.07881133542232,-0.4430277322330354,321.54558337612224,-8.800441967845009,1.2151488,1.0230758,,221.61187068119955,51.56491793389485,4.706198995331615,0.015716303,299.44696,1.1698737,9.5622835,0.6731014,1.1877406041078094,0.5838716241284255,0.6934880355637039,212.48570257908028,2.925634933948512,1.5046535239643755
2051388977434553984,SB2,5.668615737091413,0.1137435984187517,-0.28765893,63.34618163909777,69.85545791802845,1.9749500282877528,300.9242635130148,-11.98961755669552,1.2540518,1.1371965,,289.65330056542314,38.60052552858253,4.131104237797123,0.012183664,339.0691,0.88055927,9.75472,0.6942692,1.1027572003631725,0.6472816054294701,0.713794451049982,242.0660294287906,2.83505076709905,1.5363668337796457
1717650506498241792,SB2,3.663091337672424,0.0105076769531994,2.2363691,72.08738705644954,70.92627963190908,0.86520856961033,156.49593655105846,-18.90589155803394,1.4164511,1.4396393,,187.40418843201203,78.94921025213482,1.9322318722023688,0.011496301,168.07422,0.86725146,10.872836,0.6959133,0.9838930571359004,0.5594353942443757,0.5504246003131266,517.5362307113764,2.3031322076426886,1.7365479482990605
4173023141424496384,SB2,35.89239924617373,0.1652526496117879,20.27907,88.42291835572668,89.35540943655417,15.082112948884356,19.23092613371101,3.9746110591567527,1.8442984,1.8250518,,272.98126713364843,-5.623954763936142,6.274677884295074,0.028382927,221.07227,1.0752852,7.1682987,0.40533686,1.0105458075594844,9.968904740545064,10.074034891517684,159.37073080721888,1.156255879320053,2.2613845050472183
5445821654325522304,SB2,3.323845263331492,0.54312538791289,20.45075,33.269726669359045,33.84367978310099,-0.5664840164117193,356.41828500735016,13.459741297813446,1.449043,1.424469,,155.20840258882353,-35.33499156797158,1.6687129613469942,0.018178731,91.7948,1.2431228,11.010917,0.699893,1.0172515127474897,0.0305467995040801,0.0310737780051197,599.2642372675014,2.1228251962065183,1.8101621529413912
2282014638032441216,SB2,7.761534377243408,0.2221994503171127,11.815432,77.24136984501901,80.2716139747998,1.4863905162263622,50.387157137973446,6.122046352573758,1.7591004,1.6926947,,350.4181594947174,78.34040202194504,1.8855593717366184,0.012607607,149.55727,1.0090517,10.427333,0.48390102,1.0392308439876303,1.428254232863615,1.4842858518477602,530.3465989930565,1.8045340592362749,1.9478100130860503
2284461017044628480,SB2,1.3989354766646729,0.2199310139201804,33.663902,63.15697165045432,63.2856345843315,-0.4598674506495635,287.9257020444823,-6.99522459936846,2.0687985,2.0645926,,320.5883209046332,77.09013438263294,7.111407500802108,0.02507482,283.6075,0.88442934,6.562423,0.076218605,1.002037192894385,0.1358526269766664,0.1361293849830268,140.61913902236768,0.8222008273730932,2.4421926353976544
3427777080694323840,SB2,1.4186089357527598,0.3916045490480503,15.553074,119.13391157765444,112.78884662278126,0.6884114968817036,264.98859308242214,35.73271674883922,1.5787975,1.667615,,87.31692808451044,24.21084498572086,3.54939137728424,0.25074232,14.155535,12.691293,9.446998,0.44049835,0.9467400602326626,0.7336641184558687,0.6945892116974524,281.7384429341613,2.1977674495745667,1.7791937939962583
