source_id,nss_solution_type,period,eccentricity,goodness_of_fit,semi_amplitude_primary,semi_amplitude_secondary,m1,m2,fluxratio,ra,dec,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_mag,bp_rp
4087864905014199808,SB2C,2.47311668516986,NULL,7.4255643,107.10410274934029,116.2863684528205,1.5695343,1.4455994,NULL,287.6197582453516,-17.40303449536871,1.9607261263774878,0.019294512,101.620926,1.152095,10.80927,0.58188725
4095772760126344704,SB2,3.34136971984117,0.29843190519828117,4.7639537,124.25168928386955,119.7985102696903,1.6927046,1.7556264,NULL,272.2200109401899,-18.33084858116283,1.67369121881601,0.026407272,63.379936,1.4528387,10.845787,0.7148266
4107791835386233216,SB2C,7.466097744573879,NULL,4.0230513,71.58278048502002,75.40192486133378,1.5368669,1.459024,NULL,258.6312140504391,-27.841785942869205,2.5592168252820637,0.017390812,147.15913,0.628556,10.346405,0.9217272
4121810574226050816,SB2,3.1024528747122058,0.5429840384685941,13.062208,117.18666820203036,108.15482713626342,2.1413484,2.3201702,NULL,262.928287011831,-18.993696616406794,1.157051756370826,0.022074487,52.415794,0.83956504,10.9842825,0.5718069
4122313635127133952,SB2,3.1370615515027924,0.00888089212463063,3.738918,101.20182884738716,100.98946600338213,1.360818,1.3636787,NULL,259.4568322458124,-19.254559063922418,2.719847672906207,0.017928952,151.70142,0.8282403,10.6848755,0.8608875
4123401120900504704,SB2,1.5783733726310623,0.06631237687414718,47.914696,63.63769560140089,64.11488655237302,1.782137,1.768873,NULL,263.36245040673776,-18.33986964610381,5.5043761078968,0.02728392,201.74432,0.9651966,7.6298018,0.675899
4123457191604498432,SB2,13.874865941527736,0.19604979141042167,17.090256,67.41145836451196,55.22642482923538,1.4682505,1.7922021,NULL,263.49542880910315,-17.8363452348164,7.550699875683629,0.035299398,213.90448,0.9507564,7.804127,0.5450702
4124501349694588544,SB2,2.227102772834939,0.03243034360418277,0.367452,74.70954898916654,74.31818660920905,1.5484794,1.5566337,NULL,262.7215922467271,-17.003840825910704,1.859871993043722,0.02113856,87.9848,0.867709,10.923755,0.8802643
4130545369413498368,SB2,8.600095794062295,0.014799355543002973,3.2212362,82.96513977935412,78.1749567951436,1.8945382,2.0106263,NULL,252.66357851193192,-19.64394971319123,1.4677577845520056,0.016734509,87.70844,0.837253,10.5522785,0.7753277
3457208296848810496,SB2,9.88626239052262,0.03688438205735047,4.628116,59.194538360011684,58.95331085389536,1.0127814,1.0169256,NULL,91.46943174476304,38.38983883694408,5.260120961308768,0.028932244,181.80826,1.4818698,10.317155,0.8030901
3458351857660665344,SB2,17.75438545612628,0.30583304157634417,12.120991,43.7870005717704,40.343156781691,0.9986922,1.0839443,NULL,90.93463257113211,39.75155673423272,6.054653179439036,0.01867214,324.26135,1.1638019,10.019531,0.80942726
3458444216637139200,SB2,4.598984782238311,0.013171757826691435,1.5271413,95.21061441129491,96.45958822550477,1.7791977,1.7561603,NULL,90.31005981611362,40.42203033610326,1.7348814008844027,0.017425705,99.55875,1.1044357,10.308141,0.5802536
3459931752789695616,SB2,58.437709196524175,0.463311225479425,16.711525,20.09836857600539,20.48429278656347,1.3424742,1.3171822,NULL,178.8625435005937,-39.60601549098704,5.2334674643527075,0.02011894,260.1264,1.0926807,8.808018,0.67946434
3461458424685274240,SB2,7.1579926293184215,0.14232960971921613,20.16878,35.09943890385785,40.839215770811066,1.2022374,1.033268,NULL,182.72701997985334,-36.84572158850236,6.332152715450467,0.019709842,321.26855,1.1236148,9.110541,0.65613556
3461659635312416768,SB2,17.86134308463116,0.7772373508672211,22.500978,39.49985649572133,38.806530169212714,0.9714464,0.9888026,NULL,184.00421712545878,-36.52784927732268,4.039329504987984,0.022384131,180.45505,1.2534561,10.948145,0.92658615
3461761610720276864,SB2C,7.363159189063923,NULL,6.4897575,73.75811134616299,74.97360083430596,1.3953092,1.372688,NULL,185.1590527753842,-35.80487019353527,3.8770232536365503,0.016416442,236.1671,0.90921515,9.417876,0.60348225
3462471006174637696,SB2C,13.971368655882339,NULL,5.2064614,49.866277134722196,47.621609681405054,1.7968924,1.8815899,NULL,181.29215877366693,-35.70907396309148,2.1497563368158765,0.014827797,144.9815,0.8816302,9.478616,0.59887695
3463453248015342592,SB2,12.831388805001492,0.5350240223307385,-0.51208895,68.7526773395025,64.71932620732254,2.060229,2.188624,NULL,178.41970594696107,-37.30137799451368,2.085538095816373,0.022040606,94.622536,1.0591503,8.984044,0.37310505
3464163326368490240,SB2,95.6450271292976,0.7086305926202948,15.308469,39.17738134854898,43.75915462337188,0.9704333,0.8688248,NULL,178.42589781500035,-35.641342307210195,8.977626432364268,0.021375295,420.00012,1.3934335,9.400173,0.8353481
3465626054790220672,SB2,3.5357294421251844,0.013004771347789951,0.10563028,95.35579759942812,87.97038499294479,1.5303013,1.6587754,NULL,180.05289750281625,-34.87904717246219,1.5962456178230218,0.018805737,84.880775,1.0261279,10.948558,0.63894176
3466066237398478208,SB2,4.348633177833961,0.008888885132889506,2.3321478,96.59558014553942,96.28344146286547,1.6289178,1.6341985,NULL,179.8698038967629,-33.22287855684018,2.5345758852219604,0.013928029,181.97664,0.8399349,9.690008,0.5010567
3466172821306885888,SB2,12.65285876440328,0.3590310601069173,1.2975606,54.22522745076998,48.891186749983405,1.5171331,1.6826526,NULL,180.83998230452974,-33.55749137475898,2.563480075384977,0.017600868,145.6451,0.9894114,9.914661,0.645216
