source_id,solution_id,nss_solution_type,ra,dec,parallax,period,period_error,t_periastron,t_periastron_error,eccentricity,eccentricity_error,arg_periastron,arg_periastron_error,center_of_mass_velocity,center_of_mass_velocity_error,semi_amplitude_primary,semi_amplitude_primary_error,inclination,inclination_error,rv_n_obs_primary,rv_n_good_obs_primary,efficiency,significance,goodness_of_fit,conf_spectro_period,flags
5823235544614922880,4338096422163308546,SB1,,,,611.0394813731552,15.772588729858398,-45.03458611021718,93.9276351928711,0.08701275027585878,0.0780869573354721,335.1488436671371,55.96703338623047,13.530652602225445,0.31534865498542786,5.4881151005616395,0.4434220790863037,,,27,27,0.3674405515193939,12.376729011535645,-0.048826057463884354,1.0,0
415140548016824960,4338096422163308546,SB1,,,,111.57441546629354,0.11672060936689377,25.57635152786946,0.6631655693054199,0.5182406543482766,0.013461364433169365,225.98593558285148,1.8138777017593384,4.409652562050255,0.23921144008636475,22.358335172502738,0.4901869595050812,,,31,28,0.3729443848133087,45.61185073852539,2.2524871826171875,0.9990000128746033,0
5823292929696625152,4338096422163308546,SB1,,,,151.73129522276122,0.3119291663169861,19.068148513126253,4.130763053894043,0.16763537890880484,0.029554743319749832,194.0369957975205,9.568572044372559,-36.64240541193215,0.469270259141922,22.019511127163174,0.7407236695289612,,,23,23,0.4737935960292816,29.72702407836914,1.1511927843093872,1.0,0
2201020346626802816,4338096422163308546,SB1,,,,67.53490881470802,0.11912333965301514,-5.858463649209117,13.010248184204102,0.034826616758767456,0.03510870784521103,232.9163609467864,69.5503158569336,-79.45894036889116,0.3156299889087677,11.387106107303591,0.4148731529712677,,,25,25,0.2966393232345581,27.44719886779785,2.8588786125183105,1.0,0
2050579466299847552,4338096422163308546,SB1,,,,427.1513194589067,6.588094234466553,-56.3860843055977,18.096588134765625,0.28733475961814087,0.06848569214344025,200.54929251256857,15.852090835571289,-13.447113958310053,0.20808278024196625,3.9337723856548066,0.3454917371273041,,,22,22,0.5557004809379578,11.386009216308594,0.27185335755348206,0.9929999709129333,0
5823513828457369600,4338096422163308546,SB1,,,,81.4832490238098,0.3084592819213867,26.41721193437433,2.418450355529785,0.3744323784065132,0.05653490871191025,18.00021672942554,10.351045608520508,-2.14959865715082,0.3553164005279541,8.945622652602568,0.5583413243293762,,,22,22,0.4719846546649933,16.02178192138672,-0.7644366025924683,1.0,0
415839493811598720,4338096422163308546,SB1,,,,25.629870357220685,0.016555961221456528,12.03426477686976,4.141633987426758,0.06445613202514427,0.03712879866361618,201.72256438758993,59.80909729003906,-29.94048485264114,0.5550578832626343,17.116521644152048,0.6616945266723633,,,27,27,0.31394022703170776,25.86771011352539,-0.06734883040189743,1.0,0
5963890603959661056,4338096422163308546,SB1,,,,285.4049441106293,3.9143829345703125,37.76109887152938,44.694271087646484,0.09782807119635792,0.07951207458972931,169.4817188421567,56.289878845214844,-73.82376454496314,0.44903308153152466,8.790107743639373,0.7763328552246094,,,20,20,0.33869653940200806,11.322601318359375,0.22895416617393494,1.0,0
1218394059083059072,4338096422163308546,SB1,,,,11.3463286082881,0.0033475030213594437,-1.176099195145794,0.09075834602117538,0.5435675405275017,0.04064590111374855,316.956637795383,4.577270030975342,-21.816757328843046,0.5155097842216492,23.11031481884217,1.3834806680679321,,,30,30,0.5861208438873291,16.704471588134766,1.6759368181228638,1.0,0
415998437663555840,4338096422163308546,SB1,,,,28.074194305021944,0.030217431485652924,13.00709582892436,0.8468204736709595,0.33456626617905066,0.06093911454081535,234.5896625870048,14.578669548034668,2.1360511371722724,0.8246782422065735,16.583917681662953,1.2224149703979492,,,42,42,0.6047839522361755,13.566520690917969,-0.10508713126182556,1.0,0
