source_id,solution_id,nss_solution_type,ra,dec,parallax,period,period_error,t_periastron,t_periastron_error,eccentricity,eccentricity_error,arg_periastron,arg_periastron_error,center_of_mass_velocity,center_of_mass_velocity_error,semi_amplitude_primary,semi_amplitude_primary_error,inclination,inclination_error,rv_n_obs_primary,rv_n_good_obs_primary,efficiency,significance,goodness_of_fit,conf_spectro_period,flags
561651361470107136,4338096422163308546,SB1,,,,80.47594904240104,0.1473391354084015,30.48953032612459,0.7583441734313965,0.5218630953633993,0.0245904326438903,80.14491887300657,4.174310684204102,4.441283391311621,0.4368411600589752,22.901582172563906,0.9952413439750672,,,22,22,0.4751505851745605,23.011083602905273,-0.0676321536302566,0.9940000176429749,0
4533852522322045568,4338096422163308546,SB1,,,,130.99320444379956,0.1710923761129379,-23.787041849520413,0.9318214058876038,0.5189111908234273,0.018420573323965,186.29900736112975,2.4808127880096436,-70.55884225429347,0.2090431898832321,17.161179732596928,0.7133476734161377,,,32,32,0.3696311712265014,24.0572452545166,0.5104420185089111,0.9990000128746032,0
4533874924868859392,4338096422163308546,SB1,,,,166.06554510407867,0.3486939966678619,38.32990722754902,1.953488826751709,0.370532309998969,0.050432976335287,244.8798910306105,5.838654041290283,22.887179072881324,0.2026174068450927,8.308023153222306,0.4760178625583648,,,27,27,0.5209313035011292,17.453174591064453,-0.1342444270849228,1.0,0
4534082492047359488,4338096422163308546,SB1,,,,339.90538751047563,1.4320542812347412,-83.92706149349793,2.6796820163726807,0.4283415711324852,0.0318449698388576,134.9309254442021,3.425806760787964,-11.358128902455046,0.0912180170416832,5.742574987007066,0.2223176062107086,,,32,32,0.4601877927780151,25.83049964904785,2.3378050327301025,1.0,0
1929201354047767168,4338096422163308546,SB1,,,,477.32101180436615,8.11938762664795,233.97198220052377,37.83966064453125,0.1410364846398039,0.0718265548348426,216.72375571054505,30.36729431152344,-52.667343874285265,0.6416242718696594,11.250850111699512,0.9368993639945984,,,40,40,0.4046978950500488,12.008601188659668,-0.1440870910882949,1.0,0
1929704930373371648,4338096422163308546,SB1,,,,4.488991896955064,0.0005316111491993,-2.151327147814916,0.116391621530056,0.189683215965129,0.031138889491558,132.6416828437048,9.505967140197754,-12.049154336584888,0.5258362293243408,24.563864177222303,0.7306219935417175,,,37,37,0.5447114109992981,33.6204833984375,1.5147039890289309,1.0,0
1931401236297102976,4338096422163308546,SB1,,,,165.54402115303907,1.000741958618164,-0.5433048974668473,5.209286212921143,0.2249654192595279,0.0489450916647911,19.884506646477988,12.169512748718262,28.121745332581096,0.6417348384857178,18.466487559805415,0.8964468836784363,,,41,41,0.5233016610145569,20.599645614624023,2.3277900218963623,1.0,0
1933144786860832640,4338096422163308546,SB1,,,,131.29025858312792,0.7429935932159424,38.82584222951456,5.591129779815674,0.3125929450076246,0.0919229537248611,148.8207793806058,18.761171340942383,-13.043018719783031,0.454446017742157,6.156235514891436,0.5880178809165955,,,40,40,0.6261954307556152,10.46946907043457,2.8420112133026123,0.9959999918937684,0
4142077592817830400,4338096422163308546,SB1,,,,4.231134922897038,0.0003663768002297,-0.0695849298952966,0.27000892162323,0.07891865070105,0.0333239659667015,157.4601112833595,23.92609977722168,-4.275348106606746,0.5302194356918335,19.84017309820243,0.8078545928001404,,,28,28,0.350809782743454,24.55908966064453,2.9004995822906494,1.0,0
2055174256695985536,4338096422163308546,SB1,,,,746.4935963547723,9.942545890808104,-372.29849048193296,36.82827377319336,0.138907902406066,0.0372109301388263,309.52758871287597,18.058048248291016,7.878973897200761,0.1702460497617721,5.589624154604441,0.2497294396162033,,,24,24,0.4398782253265381,22.382719039916992,-0.066292330622673,1.0,0
3094292283411964032,4338096422163308546,SB1,,,,72.4754474737104,0.0493092536926269,-28.141658599036905,2.1190571784973145,0.1088485465890508,0.0154155334457755,305.05290488226115,10.537928581237791,21.625475086518623,0.2622571289539337,22.606217281022847,0.3669626712799072,,,22,22,0.3649148941040039,61.60358810424805,0.1343295574188232,1.0,0
3095741920774920192,4338096422163308546,SB1,,,,110.49679210698244,0.730583906173706,-33.73744849875043,64.11827850341797,0.0240421836442624,0.0606219768524169,118.2174007183842,210.2537078857422,-1.3363874274475984,1.0241367816925049,19.626980717967697,1.3059227466583252,,,21,21,0.2096337378025055,15.029205322265623,-0.9919595718383788,1.0,0
3095995671739743104,4338096422163308546,SB1,,,,7.646606044774636,0.0020060199312865,2.500906093519862,0.4305970966815948,0.1899422118208376,0.1095115169882774,73.63356525017011,22.467330932617188,27.508676927619213,0.2103338539600372,3.511586539209781,0.3326472640037536,,,21,21,0.5524951815605164,10.55648708343506,-0.2169454246759414,0.9990000128746032,0
456049527394005760,4338096422163308546,SB1,,,,2.2288055395673427,7.783777255099267e-05,0.9453863725358717,0.1142339780926704,0.0994006363516273,0.0315888933837413,144.6806131116309,17.805341720581055,-28.150679377369688,1.5792869329452517,69.13477950046224,2.1840102672576904,,,20,20,0.4112424850463867,31.65496826171875,2.2158548831939697,1.0,0
4217416305653291136,4338096422163308546,SB1,,,,8.812943170008895,0.0005369566497392,2.679884325788088,0.0563681460916996,0.3324004525541795,0.0112398937344551,167.7924374597236,2.7786672115325928,23.733687774581597,0.441283255815506,38.485998398003794,0.5267972350120544,,,33,33,0.551775336265564,73.05656433105469,0.3930041790008545,1.0,0
4458803844327071488,4338096422163308546,SB1,,,,712.9099666553469,8.164010047912598,-97.77862010304996,6.839344024658203,0.3134241528691313,0.0263681598007679,56.19814639609571,4.331173419952393,2.836759186370449,0.0317826122045517,1.9044585056711745,0.0585197210311889,,,46,46,0.5215595364570618,32.54387664794922,0.2145171016454696,1.0,0
4787712955248305024,4338096422163308546,SB1,,,,4.080098391570922,0.0002057884994428,1.367783859914282,0.8378145098686218,0.0197983767711227,0.0239036325365304,175.60181366543853,73.73237609863281,25.492487545189185,0.4646460711956024,26.2191935390526,0.6667248606681824,,,21,21,0.2423565983772277,39.32535934448242,1.7893868684768677,1.0,0
4789645965409700864,4338096422163308546,SB1,,,,3.3557743135748717,0.0003026804188266,-1.3285552580570694,0.3454560339450836,0.0900612975240787,0.0374850966036319,355.9295808504699,36.29509735107422,10.77962462445526,1.2088369131088257,36.91421958830919,1.5862244367599487,,,22,22,0.3684176206588745,23.27174949645996,2.661008358001709,1.0,0
